07543,97906,9790622,ﾌｸｼﾏｹﾝ,ﾌﾀﾊﾞｸﾞﾝﾄﾐｵｶﾏﾁ,ﾄｳｷｮｳﾃﾞﾝﾘｮｸﾌｸｼﾏﾀﾞｲ2ｹﾞﾝｼﾘｮｸﾊﾂﾃﾞﾝｼｮｺｳﾅｲ),福島県,双葉郡富岡町,〔東京電力福島第二原子力発電所構内〕）,1,1,0,0,0,0
26101,603  ,6038357,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾋﾗﾉﾐﾔﾆｼﾁｮｳ,京都府,京都市北区,平野宮西町,0,0,0,0,0,0
26101,603  ,6038322,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾋﾗﾉﾐﾔﾓﾄﾁｮｳ,京都府,京都市北区,平野宮本町,0,0,0,0,0,0
26101,60101,6010102,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾏﾕﾐｾﾞﾝﾌﾟｸ,京都府,京都市北区,真弓善福,0,0,0,0,0,0
26101,60101,6010101,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾏﾕﾐﾊﾁﾏﾝﾁｮｳ,京都府,京都市北区,真弓八幡町,0,0,0,0,0,0
26101,603  ,6038243,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉｲﾏﾐﾔﾁｮｳ,京都府,京都市北区,紫野今宮町,0,0,0,0,0,0
26101,603  ,6038242,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉｳｴﾉﾁｮｳ,京都府,京都市北区,紫野上野町,0,0,0,0,0,0
26101,603  ,6038214,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉｳﾝﾘﾝｲﾝﾁｮｳ,京都府,京都市北区,紫野雲林院町,0,0,0,0,0,0
26101,603  ,6038311,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉｶﾐｶｼﾜﾉﾁｮｳ,京都府,京都市北区,紫野上柏野町,0,0,0,0,0,0
26101,603  ,6038166,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉｶﾐｺﾞｼｮﾃﾞﾝﾁｮｳ,京都府,京都市北区,紫野上御所田町,0,0,0,0,0,0
26101,603  ,6038211,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉｶﾐｾｷﾘｭｳﾁｮｳ,京都府,京都市北区,紫野上石龍町,0,0,0,0,0,0
26101,603  ,6038221,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉｶﾐﾂｷﾔﾏﾁｮｳ,京都府,京都市北区,紫野上築山町,0,0,0,0,0,0
26101,603  ,6038176,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉｶﾐﾄﾘﾀﾞﾁｮｳ,京都府,京都市北区,紫野上鳥田町,0,0,0,0,0,0
26101,603  ,6038236,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉｶﾐﾐｺｼﾁｮｳ,京都府,京都市北区,紫野上御輿町,0,0,0,0,0,0
26101,603  ,6038217,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉｶﾐﾓﾝｾﾞﾝﾁｮｳ,京都府,京都市北区,紫野上門前町,0,0,0,0,0,0
26101,603  ,6038177,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉｶﾐﾔﾅｷﾞﾁｮｳ,京都府,京都市北区,紫野上柳町,0,0,0,0,0,0
26101,603  ,6038237,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉｶﾐﾜｶｸｻﾁｮｳ,京都府,京都市北区,紫野上若草町,0,0,0,0,0,0
26101,603  ,6038301,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉｷﾀﾊﾅﾉﾎﾞｳﾁｮｳ,京都府,京都市北区,紫野北花ノ坊町,0,0,0,0,0,0
26101,603  ,6038227,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉｷﾀﾌﾅｵｶﾁｮｳ,京都府,京都市北区,紫野北舟岡町,0,0,0,0,0,0
26101,603  ,6038304,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉｺﾞｳﾉｳｴﾁｮｳ,京都府,京都市北区,紫野郷ノ上町,0,0,0,0,0,0
26101,603  ,6038313,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉｼﾓｶｼﾜﾉﾁｮｳ,京都府,京都市北区,紫野下柏野町,0,0,0,0,0,0
26101,603  ,6038213,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉｼﾓｾｷﾘｭｳﾁｮｳ,京都府,京都市北区,紫野下石龍町,0,0,0,0,0,0
26101,603  ,6038222,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉｼﾓﾂｷﾔﾏﾁｮｳ,京都府,京都市北区,紫野下築山町,0,0,0,0,0,0
26101,603  ,6038175,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉｼﾓﾄﾘﾀﾞﾁｮｳ,京都府,京都市北区,紫野下鳥田町,0,0,0,0,0,0
26101,603  ,6038235,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉｼﾓﾐｺｼﾁｮｳ,京都府,京都市北区,紫野下御輿町,0,0,0,0,0,0
26101,603  ,6038215,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉｼﾓﾓﾝｾﾞﾝﾁｮｳ,京都府,京都市北区,紫野下門前町,0,0,0,0,0,0
26101,603  ,6038174,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉｼﾓﾔﾅｷﾞﾁｮｳ,京都府,京都市北区,紫野下柳町,0,0,0,0,0,0
26101,603  ,6038234,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉｼﾓﾜｶｸｻﾁｮｳ,京都府,京都市北区,紫野下若草町,0,0,0,0,0,0
26101,603  ,6038303,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉｼﾞｭｳﾆﾎﾞｳﾁｮｳ,京都府,京都市北区,紫野十二坊町,0,0,0,0,0,0
26101,603  ,6038212,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉｾｷﾘｭｳﾁｮｳ,京都府,京都市北区,紫野石龍町,0,0,0,0,0,0
26101,603  ,6038247,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉｾﾝﾄﾞｳﾁｮｳ,京都府,京都市北区,紫野泉堂町,0,0,0,0,0,0
26101,603  ,6038231,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉﾀﾞｲﾄｸｼﾞﾁｮｳ,京都府,京都市北区,紫野大徳寺町,0,0,0,0,0,0
26101,603  ,6038312,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉﾅｶｶｼﾜﾉﾁｮｳ,京都府,京都市北区,紫野中柏野町,0,0,0,0,0,0
26101,603  ,6038165,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉﾆｼｺﾞｼｮﾃﾞﾝﾁｮｳ,京都府,京都市北区,紫野西御所田町,0,0,0,0,0,0
26101,603  ,6038246,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉﾆｼｾﾝﾄﾞｳﾁｮｳ,京都府,京都市北区,紫野西泉堂町,0,0,0,0,0,0
26101,603  ,6038314,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉﾆｼﾄﾞｲﾁｮｳ,京都府,京都市北区,紫野西土居町,0,0,0,0,0,0
26101,603  ,6038233,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉﾆｼﾉﾁｮｳ,京都府,京都市北区,紫野西野町,0,0,0,0,0,0
26101,603  ,6038224,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉﾆｼﾌｼﾞﾉﾓﾘﾁｮｳ,京都府,京都市北区,紫野西藤ノ森町,0,0,0,0,0,0
26101,603  ,6038226,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉﾆｼﾌﾅｵｶﾁｮｳ,京都府,京都市北区,紫野西舟岡町,0,0,0,0,0,0
26101,603  ,6038245,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉﾆｼﾚﾝﾀﾞｲﾉﾁｮｳ,京都府,京都市北区,紫野西蓮台野町,0,0,0,0,0,0
26101,603  ,6038302,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉﾊﾅﾉﾎﾞｳﾁｮｳ,京都府,京都市北区,紫野花ノ坊町,0,0,0,0,0,0
26101,603  ,6038164,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉﾋｶﾞｼｺﾞｼｮﾃﾞﾝﾁｮｳ,京都府,京都市北区,紫野東御所田町,0,0,0,0,0,0
26101,603  ,6038241,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉﾋｶﾞｼｾﾝﾄﾞｳﾁｮｳ,京都府,京都市北区,紫野東泉堂町,0,0,0,0,0,0
26101,603  ,6038232,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉﾋｶﾞｼﾉﾁｮｳ,京都府,京都市北区,紫野東野町,0,0,0,0,0,0
26101,603  ,6038223,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉﾋｶﾞｼﾌｼﾞﾉﾓﾘﾁｮｳ,京都府,京都市北区,紫野東藤ノ森町,0,0,0,0,0,0
26101,603  ,6038228,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉﾋｶﾞｼﾌﾅｵｶﾁｮｳ,京都府,京都市北区,紫野東舟岡町,0,0,0,0,0,0
26101,603  ,6038244,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉﾋｶﾞｼﾚﾝﾀﾞｲﾉﾁｮｳ,京都府,京都市北区,紫野東蓮台野町,0,0,0,0,0,0
26101,603  ,6038305,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉﾐﾅﾐﾊﾅﾉﾎﾞｳﾁｮｳ,京都府,京都市北区,紫野南花ノ坊町,0,0,0,0,0,0
26101,603  ,6038225,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉﾐﾅﾐﾌﾅｵｶﾁｮｳ,京都府,京都市北区,紫野南舟岡町,0,0,0,0,0,0
26101,603  ,6038158,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉﾐﾔﾆｼﾁｮｳ,京都府,京都市北区,紫野宮西町,0,0,0,0,0,0
26101,603  ,6038157,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉﾐﾔﾋｶﾞｼﾁｮｳ,京都府,京都市北区,紫野宮東町,0,0,0,0,0,0
26101,603  ,6038216,ｷｮｳﾄﾌ,ｷｮｳﾄｼｷﾀｸ,ﾑﾗｻｷﾉﾓﾝｾﾞﾝﾁｮｳ,京都府,京都市北区,紫野門前町,0,0,0,0,0,0
26102,602  ,6020000,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｲｶﾆｹｲｻｲｶﾞﾅｲﾊﾞｱｲ,京都府,京都市上京区,以下に掲載がない場合,0,0,0,0,0,0
26102,602  ,6020827,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｱｲｵｲﾁｮｳ,京都府,京都市上京区,相生町,0,0,0,0,0,0
26102,602  ,6028278,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｱｲｾﾞﾝｼﾞﾁｮｳ,京都府,京都市上京区,愛染寺町,0,0,0,0,0,0
26102,602  ,6020054,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｱｽｶｲﾁｮｳ,京都府,京都市上京区,飛鳥井町,0,0,0,0,0,0
26102,602  ,6020923,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｱﾌﾞﾗﾊｼﾂﾞﾒﾁｮｳ,京都府,京都市上京区,油橋詰町,0,0,0,0,0,0
26102,602  ,6028165,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｱﾏｶﾞｻｷﾖｺﾁｮｳ,京都府,京都市上京区,尼ケ崎横町,0,0,0,0,0,0
26102,602  ,6028424,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｱﾐﾀﾞｼﾞﾁｮｳ,京都府,京都市上京区,阿弥陀寺町,0,0,0,0,0,0
26102,602  ,6020803,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｱﾐﾀﾞｼﾞﾏｴﾁｮｳ,京都府,京都市上京区,阿弥陀寺前町,0,0,0,0,0,0
26102,602  ,6028074,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｱﾘﾊﾙﾁｮｳ,京都府,京都市上京区,有春町,0,0,0,0,0,0
26102,602  ,6028472,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｱﾘﾏﾁｮｳ,京都府,京都市上京区,有馬町,0,0,0,0,0,0
26102,602  ,6020064,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｱﾝﾗｸｺｳｼﾞﾁｮｳ,京都府,京都市上京区,安楽小路町,0,0,0,0,0,0
26102,602  ,6028121,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｲｴﾅｶﾞﾁｮｳ,京都府,京都市上京区,家永町,0,0,0,0,0,0
26102,602  ,6028407,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｲｻﾁｮｳ,京都府,京都市上京区,伊佐町,0,0,0,0,0,0
26102,602  ,6028226,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｲｼﾔｸｼﾁｮｳ,京都府,京都市上京区,石薬師町,0,0,0,0,0,0
26102,602  ,6028297,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｲｾﾄﾞﾉｶﾏｴﾁｮｳ,京都府,京都市上京区,伊勢殿構町,0,0,0,0,0,0
26102,602  ,6020873,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｲｾﾔﾁｮｳ,京都府,京都市上京区,伊勢屋町,0,0,0,0,0,0
26102,602  ,6028302,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｲﾀﾞﾁｮｳ,京都府,京都市上京区,井田町,0,0,0,0,0,0
26102,602  ,6028335,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｲﾁｶﾝﾉﾝﾁｮｳ,京都府,京都市上京区,一観音町,0,0,0,0,0,0
26102,602  ,6020934,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｲﾁｼﾞｮｳﾃﾞﾝﾁｮｳ,京都府,京都市上京区,一条殿町,0,0,0,0,0,0
26102,602  ,6020944,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｲﾁｼﾞｮｳﾖｺﾁｮｳ,京都府,京都市上京区,一条横町,0,0,0,0,0,0
26102,602  ,6028345,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｲﾁﾊﾞﾝﾁｮｳ,京都府,京都市上京区,一番町,0,0,0,0,0,0
26102,602  ,6020905,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｲﾁﾏﾂﾁｮｳ,京都府,京都市上京区,一松町,0,0,0,0,0,0
26102,602  ,6028471,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｲｯｼｷﾁｮｳ,京都府,京都市上京区,一色町,0,0,0,0,0,0
26102,602  ,6020824,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｲｯｼﾝﾁｮｳ,京都府,京都市上京区,一真町,0,0,0,0,0,0
26102,602  ,6028064,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｲｯﾁｮｳﾒ,京都府,京都市上京区,一町目（上長者町通堀川東入、東堀川通上長者町上る、東堀川通中立売通下る）,0,0,0,0,0,0
26102,602  ,6028134,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｲｯﾁｮｳﾒ,京都府,京都市上京区,一町目（大宮通椹木町下る、大宮通丸太町上る、椹木町通大宮西入、丸太町通大宮東入）,0,0,0,0,0,0
26102,602  ,6028103,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｲｯﾁｮｳﾒ(ﾏﾂﾔﾁｮｳﾄﾞｵﾘﾃﾞﾐｽﾞｻｶﾞﾙ､ﾏﾂﾔﾁｮｳﾄﾞｵﾘｼﾓﾀﾞﾁｳﾘｱｶﾞﾙ),京都府,京都市上京区,一町目（松屋町通出水下る、松屋町通下立売上る）,0,0,0,0,0,0
26102,602  ,6028446,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｲﾂﾂｼﾞﾁｮｳ,京都府,京都市上京区,五辻町,0,0,0,0,0,0
26102,602  ,6028238,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｲﾄﾔﾁｮｳ,京都府,京都市上京区,糸屋町,0,0,0,0,0,0
26102,602  ,6028352,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｲﾅﾊﾞﾁｮｳ,京都府,京都市上京区,稲葉町,0,0,0,0,0,0
26102,602  ,6028497,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｲﾇｲﾁｮｳ,京都府,京都市上京区,戌亥町,0,0,0,0,0,0
26102,602  ,6028245,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｲﾉｸﾏ,京都府,京都市上京区,猪熊,0,0,1,0,0,0
26102,602  ,6020066,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｲﾊﾞﾁｮｳ,京都府,京都市上京区,射場町,0,0,0,0,0,0
26102,602  ,6028025,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｲﾏｸｽﾘﾔﾁｮｳ,京都府,京都市上京区,今薬屋町,0,0,0,0,0,0
26102,602  ,6028292,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｲﾏｼﾝｻﾞｲｹﾁｮｳ,京都府,京都市上京区,今新在家町,0,0,0,0,0,0
26102,602  ,6020906,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｲﾏｽﾞｼﾁｮｳ,京都府,京都市上京区,今図子町,0,0,0,0,0,0
26102,602  ,6020033,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｲﾏﾃﾞｶﾞﾜﾁｮｳ,京都府,京都市上京区,今出川町（烏丸通今出川上る、烏丸通今出川下る、今出川通烏丸西入、今出川通室町東入）,0,0,0,0,0,0
26102,602  ,6028454,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｲﾏﾃﾞｶﾞﾜﾁｮｳ,京都府,京都市上京区,今出川町（元誓願寺通浄福寺西入、元誓願寺通浄福寺東入、浄福寺通元誓願寺上る、浄福寺通元誓願寺下る）,0,0,0,0,0,0
26102,602  ,6028104,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｳｷﾀﾁｮｳ,京都府,京都市上京区,浮田町,0,0,0,0,0,0
26102,602  ,6020012,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｳﾁｶﾞﾏｴﾁｮｳ,京都府,京都市上京区,内構町,0,0,0,0,0,0
26102,602  ,6020942,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｳﾂﾎﾞﾔﾁｮｳ,京都府,京都市上京区,靭屋町,0,0,0,0,0,0
26102,602  ,6028477,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｳﾊﾞｶﾞｴﾉｷﾁｮｳ,京都府,京都市上京区,姥ケ榎木町,0,0,0,0,0,0
26102,602  ,6028487,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｳﾊﾞｶﾞｷﾀﾏﾁ,京都府,京都市上京区,姥ケ北町,0,0,0,0,0,0
26102,602  ,6028303,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｳﾊﾞｶﾞﾃﾗﾉﾏｴﾁｮｳ,京都府,京都市上京区,姥ケ寺之前町,0,0,0,0,0,0
26102,602  ,6028485,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｳﾊﾞｶﾞﾄｳｻﾞｲﾁｮｳ,京都府,京都市上京区,姥ケ東西町,0,0,0,0,0,0
26102,602  ,6028486,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｳﾊﾞｶﾞﾆｼﾁｮｳ,京都府,京都市上京区,姥ケ西町,0,0,0,0,0,0
26102,602  ,6020902,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｳﾒﾔﾁｮｳ,京都府,京都市上京区,梅屋町,0,0,0,0,0,0
26102,602  ,6020031,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｳﾗﾂｷｼﾞﾁｮｳ,京都府,京都市上京区,裏築地町,0,0,0,0,0,0
26102,602  ,6020025,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｳﾗﾌﾛﾁｮｳ,京都府,京都市上京区,裏風呂町,0,0,0,0,0,0
26102,602  ,6028251,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｴﾉｷﾁｮｳ,京都府,京都市上京区,榎町,0,0,0,0,0,0
26102,602  ,6028032,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｴﾋﾞｽｶﾞﾜﾁｮｳ,京都府,京都市上京区,夷川町,0,0,0,0,0,0
26102,602  ,6028484,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｴﾋﾞｽﾁｮｳ(ｶﾐﾀﾞﾁｳﾘﾄﾞｵﾘｼﾞｮｳﾌｸｼﾞﾆｼｲﾙ､ｼﾞｮｳﾌｸｼﾞﾄﾞｵﾘｶﾐﾀﾞﾁｳﾘｻｶﾞﾙ),京都府,京都市上京区,蛭子町（上立売通浄福寺西入、浄福寺通上立売下る）,0,0,0,0,0,0
26102,602  ,6028118,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｴﾋﾞｽﾁｮｳ,京都府,京都市上京区,蛭子町（猪熊通出水上る、猪熊通下長者町下る、下長者町通猪熊西入、下長者町通猪熊東入、出水通猪熊西入、出水通猪熊東入）,0,0,0,0,0,0
26102,602  ,6028307,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｴﾝﾏﾏｴﾁｮｳ,京都府,京都市上京区,閻魔前町,0,0,0,0,0,0
26102,602  ,6028318,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｵｲﾏﾂﾁｮｳ,京都府,京都市上京区,老松町,0,0,0,0,0,0
26102,602  ,6028011,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｵｳｶｸｴﾝﾁｮｳ,京都府,京都市上京区,桜鶴円町,0,0,0,0,0,0
26102,602  ,6020921,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｵｳｷﾞﾁｮｳ,京都府,京都市上京区,正親町,0,0,0,0,0,0
26102,602  ,6020848,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｵｳｷﾞﾁｮｳ,京都府,京都市上京区,扇町（寺町通今出川下る、寺町通石薬師上る、寺町通石薬師下る、寺町通広小路上る、石薬師通寺町東入）,0,0,0,0,0,0
26102,602  ,6020071,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｵｳｷﾞﾁｮｳ(ﾎﾘｶﾜﾄﾞｵﾘﾃﾗﾉｳﾁｱｶﾞﾙ､ﾎﾘｶﾜﾄﾞｵﾘｶﾐｺﾞﾘｮｳﾏｴｱｶﾞﾙ､ｶﾐｺﾞﾘｮｳﾏｴﾄﾞｵﾘﾎﾘｶﾜﾋｶﾞｼｲﾙ),京都府,京都市上京区,扇町（堀川通寺之内上る、堀川通上御霊前上る、上御霊前通堀川東入）,0,0,0,0,0,0
26102,602  ,6028405,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｵｵｲﾉｸﾏﾁｮｳ,京都府,京都市上京区,大猪熊町（寺之内通大宮西入、寺之内通智恵光院西入、寺之内通智恵光院東入、寺之内通大宮東入、智恵光院通寺之内下る）,0,0,0,0,0,0
26102,602  ,6020849,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｵｵｲﾉｸﾏﾁｮｳ,京都府,京都市上京区,大猪熊町（中筋通石薬師上る、石薬師通河原町西入、石薬師通寺町東入、石薬師通中筋西入、石薬師通中筋東入）,0,0,0,0,0,0
26102,602  ,6028375,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｵｵｶﾐﾉﾁｮｳ,京都府,京都市上京区,大上之町,0,0,0,0,0,0
26102,602  ,6028413,ｷｮｳﾄﾌ,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,ｵｵｷﾀｺｳｼﾞﾋｶﾞｼﾁｮｳ,京都府,京都市上京区,大北小路東町,0,0,0,0,0,0
